contentId,name,brewery,price,description,imageUrl,oldId,purchaseUrl
q6snhmvf,翔空　HOP SAKE　ほっぺ,価格,2420,"<p>商品詳細 田の神の使い、キツネさんがホップに夢中 ●日本酒の製法をベースにビールに欠かせないホップをモロミの中で醸すことで、骨格は日本酒ながら柑橘類を想起させる香りと瑞々しさ、そしてほろ苦さと爽快さを楽しめる仕上がりとなっています ●黄麹に加え白麹もハイブリッドで用いることで酸味を加え、柑橘感が増しジューシーな味わい ●本品は搾ったタイプですが、濾過は行っていないためわずかにオリが絡み、ホップのポリフェノールでキレイなピンク(パープル)色になっています 【ネーミングとデザインについて】 『ほっぺ』という名前はHOP SAKEを略したものでありつつ、キツネがホップサケに夢中になってほっぺたが落ちてしまった様子も同時に表現しています。キツネを描いたのは、キツネは田の神の使いと言われ日本酒を象徴するものだからです。ビールのホップを使っていますが、日本酒が軸であることを表現したくキツネをメインに描きました。 購入ページへ（外部サイト） その他商品一覧 翔空（SHOKU） 翔空　HOP SAKE　ほっぺ 720ml ¥ 2,420 (税込) 翔空（SHOKU） 翔空　酔いどれイチゴ　槽絞り生 720ml ¥ 2,640 (税込) 翔空（SHOKU） 翔空（しょうくう） サンサン澄み酒 720ml ¥ 2,860 (税込) 翔空（SHOKU） 翔空 酔いどれイチゴ 720ml ¥ 2,640 (税込) 翔空（SHOKU） 翔空　森のSAKE　〜クロモジ澄み酒〜 720ml ¥ 2,640 (税込) 飲める・買えるお店</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-2000x2000_v-frms_webp_de0aa402-83f8-4fb7-8f20-909591df0010.jpg,Q6sNHMvf,https://lagoonbrew.official.ec/items/88023337
nlbsz-3y,【IMADEYA限定】土田 生もと別誂,価格,2200,"<p>商品詳細 こちらは、そんな土田酒造さんがIMADEYA限定日本酒の定期便「GUITO！」のために仕込んで下さった特別なチャレンジ酒です。 GUITO！vol.4の6月分としてお申込み頂いていたお客様にお届けいたしました。 今回のチャレンジ酒は、全国新酒鑑評会で評価をされるような高いレベルの味わいのお酒を意識して造りました。 しっかりとした甘味と701号酵母の熟したフルーツのような香りは良い仕上がりで、普段醸す土田のお酒にはない軽やかさと苦みがアクセントに。 最初で最後のリリースとなるチャレンジ酒です。 ぜひこの機会にお楽しみください！ 購入ページへ（外部サイト） その他商品一覧 シン・ツチダ シン・ツチダ 五百万石 720ml ¥ 1,700 (税込) 土田シリーズ（TSUCHIDA SERIES） 【IMADEYA限定】土田 生もと別誂 720ml ¥ 2,200 (税込) 土田シリーズ（TSUCHIDA SERIES） 土田 生もと 別誂 令和五酒造年度仕込み５号 720ml ¥ 2,800 (税込) 譽國光（HOMAREKOKKO） こうじの恵　石けん（100g） ml ¥ 700 (税込) 譽國光（HOMAREKOKKO） こうじの恵　トライアルセット 0ml ¥ 1,100 (税込) 飲める・買えるお店 該当するリストがありません</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-577x433_webp_8a332340-f755-4c5c-9476-144b618a16c5.png,NlbsZ-3y,https://imadeya.co.jp/products/8757637021861?variant=43997797286053
hi_jzjij,伯楽星（はくらくせい） 純米大吟醸,価格,2750,"<p>商品詳細 大吟醸でありながら、過剰な香りや甘さに頼らない食中大吟醸酒。 パインやマスカットを思わせる含み香が心地よく広がり、柑橘様な爽やかな酸味が切れ味を演出します。 日本航空（JAL）国際線ファーストクラスの搭載酒に選ばれるほどの高い評価を得る1本です。 購入ページへ（外部サイト） その他商品一覧 伯楽星（HAKURAKUSEI） 伯楽星(はくらくせい)　特別純米 720ml ¥ 2,750 (税込) 伯楽星（HAKURAKUSEI） 伯楽星（はくらくせい） 純米大吟醸 720ml ¥ 2,750 (税込) 飲める・買えるお店 該当するリストがありません</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-577x433_webp_40a90306-ed9c-41a7-ab97-246be84d005e.png,HI_JZjij,
yvsegjw3,Q&#x2F;A（クエ） 無印,価格,2200,<p>商品詳細 商品名は、Q／Aと書いてクエと読みます。 Q／Aはまさにクエスチョンとアンサー。 7代目蔵元の三宅文佳さんの「米づくり、酒づくりは、時間を掛けて連綿と続く大地への問いかけとその答えー恵みの応答」という考えに由来しています。 地元農家の方が育てたお米の味を残したいということで、お米は磨きすぎず。 風土を感じさせる仕上がりにしたいと、「朝靄（あさもや）のさわやかさと、美しい夕焼けの余韻」を後味で表現しています。 今回ご案内するこの「無印」は、袋吊りによるフレッシュで爽やかな味わいが特徴。 若干の微発泡感もあり、お野菜など素朴なお食事にも優しく寄り添います。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-577x433_webp_e9148391-3442-4df1-bc1f-08d29274a3db.png,YVSEgJW3,
nlrdwowm,産土（うぶすな）山田錦 二農醸 2024,価格,2140,"<p>商品詳細 日本酒の価値を、土地の持つ土着の個性と可能性の中に見いだし「ここにしかない」最高の日本酒造りを目指す、花の香酒造「産土」。 蔵と水域の同じ菊池川流域和水地区産 山田錦を熊本9号酵母で醸し、酵母由来の独特の香り、酒本来が持つ甘みを土地の仕込水が宿した「とろみ」のテクスチャーがバランスよく響き合わせ、和水町の自然をそのまま表現しています。 菌や微生物が醸し出すフレッシュ感が、旨味を弾けさせシャープに仕上げたキレのあるお酒です。 ついに登場した2024年のフレッシュ新酒をぜひこの機会にお楽しみください！ 購入ページへ（外部サイト） その他商品一覧 産土（UBUSUNA） 産土（うぶすな） 2024　 山田錦　二農醸 720ml ¥ 2,140 (税込) 産土（UBUSUNA） 産土（うぶすな）山田錦 二農醸 2024 720ml ¥ 2,140 (税込) 飲める・買えるお店 該当するリストがありません</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-577x433_webp_d23acb2c-15f2-4a81-b731-755edb12f241.png,NLrdWoWM,https://imadeya.co.jp/products/14638141964654?variant=51713580237166
ajkfsvuv,土田 生もと 別誂 令和五酒造年度仕込み５号,価格,2800,"<p>商品詳細 第95回関東信越国税局酒類鑑評会の純米吟醸酒部門にて優秀賞獲得と同設計 きもと、飯米、7号酵母を使っての入賞は、この部門において史上初である快挙であります。 賞をとるのは味わいのゾーンがほぼ決まっております。 このお酒はそのゾーンから外れていて、なかなか入賞は難しいのが現状です。 そのため、このお酒が入賞したことは、業界にとっても新しいことに挑戦したい人の後押しとなり、 私たちとしてもとても意義のある賞となりました。 この別誂は、受賞したお酒と全く同じ材料・技術で造られた特別な日本酒、「土田生酛別誂５号」です。 出品のために何本か搾るのですが、そのうちの１本となり、受賞したお酒と醪は違うのですが味わいは微差ですので、まさに受賞したお酒と同じ風格がございます。 雑味を感じない クリアな後味です。 おすすめの料理 白身魚の料理・サーモンカルパッチョ・焼き鳥 木綿豆腐の料理・ナッツ類 購入ページへ（外部サイト） その他商品一覧 シン・ツチダ シン・ツチダ 五百万石 720ml ¥ 1,700 (税込) 土田シリーズ（TSUCHIDA SERIES） 【IMADEYA限定】土田 生もと別誂 720ml ¥ 2,200 (税込) 土田シリーズ（TSUCHIDA SERIES） 土田 生もと 別誂 令和五酒造年度仕込み５号 720ml ¥ 2,800 (税込) 譽國光（HOMAREKOKKO） こうじの恵　石けん（100g） ml ¥ 700 (税込) 譽國光（HOMAREKOKKO） こうじの恵　トライアルセット 0ml ¥ 1,100 (税込) 飲める・買えるお店 該当するリストがありません</p>",https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-500x500_webp_05b47dd0-1dea-4cbe-b01b-a7a3529b052b.png,AJKFSVUv,https://cart.homare.biz/i/S0219
habcxano,山城屋　ファーストクラス,価格,1980,<p>商品詳細 「山城屋」は全量生酛造り。食事に合わせる事を目的としているため、甘さも控え目で、特徴的なのはバランスの良い酸だと思います。爽やかさ、軽さ、酸、透明感がキーワードです。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-500x500_webp_eb7f3048-51d3-4ec4-a6cb-92d97d3c7ff5.png,HabcXano,https://a.r10.to/hN5Qe5
r8ubsju4,羽根屋 純米大吟醸50 翼 生,価格,2145,<p>商品詳細 冷涼なりんごの香りが感じられます。ふわりと優しい口あたり、洗練された瑞々しいお米の味わいが口いっぱいに広がり、軽快な余韻と共にさらりと後味がキレる…ゆっくりといつまでも飲んでいたい、そんなお酒です。 ワイングラスでおいしい日本酒アワード2015で金賞を受賞しました。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-350x350_webp_5b5938a0-c31b-49ce-8b82-af90195c267e.png,R8UbsjU4,https://a.r10.to/hNJxcc
eivasgk5,作（ざく） 雅乃智 中取り,価格,2640,<p>商品詳細 三重県鈴鹿市に蔵を構える清水清三郎商店。「作（ざく）」は、地元で収穫されたお米のみを使用し醸される蔵の自信作！ こちらは、雅乃智を製造する過程で、もろみを搾る際最初に出た荒走りと最後の責めの部分を除いた、一番クリアな「中取り」のみを詰めたお酒です。 雅乃智の「優しさと気品を兼ね備えた、花の様に純粋で奥行きのある味わい」が更に極まった、繊細かつエレガントな味わいをお楽しみください！ 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-577x433_webp_ad30291f-efe9-4f88-afa5-682fe5b51ccd.png,eIvAsGK5,https://a.r10.to/hkSrip
noyioxaq,加茂錦 荷札酒 月白 純米大吟醸　山田錦　しぼりたて,価格,2280,<p>商品詳細 荷札酒は、若い造り手が醸した次世代のお酒。フレッシュ感と柔らかさのバランスが良く、食事に合うように甘さを抑え、食べ合わせの広さと飲み飽きしない味わいを特徴に造られています。 こちらの月白は加茂錦流の淡麗辛口が表現されたお酒。シンプルな日本的色彩と吟香、同居する鮮度とナチュラルな深み…そんな香味がお楽しみいただける1本です。 また冷蔵保管（-5～5℃）での年単位の熟成にも適しています。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-577x433_webp_8312d4f7-345f-4b82-ab06-aaa443053fa4.png,NOYioxaq,https://imadeya.co.jp/products/8175787409573?variant=42318091518117
y4b42xrp,風の森 ALPHA1 DRY 次章への鍵,価格,1496,<p>商品詳細 「アルコール分を抑えながらもバランスの取れた酒質」で人気の「ALPHA 1」。その「ALPHA 1」のDRYタイプの限定酒です。甘さを抑えつつより爽やかな果実感と心地よい酸味を表現。このお酒単体や、軽いおつまみとでも十分にお楽しみいただけますが、食事との相性も抜群。通常の「ALPHA 1」との飲み比べもおすすめです。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-765x900_v-fs_webp_28b54906-2720-48c5-b72b-664f0bf29816.jpg,Y4b42xrP,
5is7qf4z,岩の井 純米吟醸 玉栄 無濾過生原酒 i240,価格,1870,<p>商品詳細 創業300周年を迎える岩瀬酒造。節目の年となる今年「i240」シリーズが登場！ 銘柄の岩の井「i」と、海が隆起した大地から汲み上げる仕込み水の硬度「240」にちなんで名付けられました！ こちらは、千葉県産の「玉栄」を50％精米して仕込んだ純米吟醸酒。香り控えめで優しい旨味の感じられる仕上がりです。 鯖の塩焼き、穴子の天ぷら、アクアパッツァ、シューブルチーズなどと合わせてお楽しみください！ 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-1600x2400_v-frms_webp_97bb314e-b171-4a01-a6ac-0557383ff35e.jpg,5IS7qF4z,https://imadeya.co.jp/products/8310082207909?variant=42669386629285
f2rntizg,初亀 ( はつかめ ) 純米吟醸 東条山田錦,価格,2090,<p>精米歩合 55% 商品詳細 純米吟醸のスタンダード。熟した南国フルーツを思わせる香り。酸と旨味のバランスが良く、口当たりは非常に滑らか。焼津の削り節をはじめとする和風出汁の椀物、淡白な旬の白身魚との相性が抜群です。 購入ページへ（外部サイト） その他商品一覧 飲める・買えるお店 該当するリストがありません</p>,https://storage.googleapis.com/studio-cms-assets/projects/YPqrD0nkW5/s-612x408_v-fs_webp_a4a77958-d6e6-412f-8e14-d19d6d15d231.png,f2rNTIzG,https://a.r10.to/hkJY8M
